,CIK,cusip,CompName,folder_name,folder_path,at,lt,che,ni,sale,execrank,becameceo,gender,exchange,state,zip,FF_48,prc_0220,shrout_0220,prc_0325,shrout_0325,prc_0630,shrout_0630,prc_0930,shrout_0930,prc_1230,shrout_1230,ret_0220_0325,ret_0325_0630,ret_0220_0630,ret_0220_0930,ret_0220_1230,exchange_id,gender_id,state_id,days_becameceo
682,352915.0,91390310,UNIVERSAL HEALTH SERVICES INC,0001564590-20-006793,QTR1\0001564590-20-006793,11668.25,6085.046,61.268,814.854,11378.259,1.0,1978-01-01,MALE,NYS,PA,19406,11,140.02999877929688,80325.0,87.94999694824219,79473.0,92.88999938964844,77669.0,107.0199966430664,77700.0,136.1300048828125,77724.0,-0.3719203191106119,0.056168307138354974,-0.3366421466870568,-0.23573521691061333,-0.027851131403858732,2,1,36,15705.0
683,70318.0,88033G40,TENET HEALTHCARE CORP,0000070318-20-000014,QTR1\0000070318-20-000014,23351.0,21362.0,262.0,-232.0,18479.0,1.0,2017-10-01,MALE,NYS,TX,75202,11,32.54999923706055,103895.0,18.0,104289.0,18.110000610351562,104715.0,24.510000228881836,105389.0,39.81999969482422,105517.0,-0.4470045953332715,0.00611114501953125,-0.4436251602202188,-0.2470045836137712,0.22334871361490682,2,1,43,1187.0
684,860730.0,40412C10,"HCA Healthcare, Inc.",0001193125-20-043524,QTR1\0001193125-20-043524,45058.0,45623.0,768.0,3505.0,51336.0,2.0,2019-01-01,MALE,NYS,TN,37203,11,148.11000061035156,339178.0,92.5999984741211,338427.0,97.05999755859375,337619.0,124.68000030517578,338033.0,162.35000610351562,338375.0,-0.37478902104839246,0.04816413777500322,-0.34467627331972256,-0.15819323616651335,0.09614479396719963,2,1,42,730.0
685,1650445.0,74909E10,Quorum Health Corp,0001564590-20-016238,QTR2\0001564590-20-016238,1491.885,1725.601,3.145,-163.927,1689.626,1.0,2018-05-20,MALE,OTH,TN,37027,11,,,,,,,,,,,,,,,,3,1,42,956.0
686,1116942.0,87305R10,TTM TECHNOLOGIES INC,0001564590-20-006477,QTR1\0001564590-20-006477,3560.933,2281.896,400.154,41.301,2689.308,1.0,2014-01-01,MALE,NAS,CA,92707,36,13.670000076293945,105511.0,10.199999809265137,105957.0,11.859999656677246,106701.0,11.40999984741211,106742.0,13.699999809265137,106742.0,-0.25384054481801843,0.16274508612286973,-0.13240676002303328,-0.16532554617911469,0.0021945671399970167,1,1,4,2556.0
687,84748.0,77513310,ROGERS CORP,0000084748-20-000009,QTR1\0000084748-20-000009,1273.181,339.281,166.849,47.319,898.26,1.0,2011-10-03,MALE,NYS,AZ,85224,36,110.76000213623047,18572.0,89.98999786376953,18614.0,124.5999984741211,18662.0,98.05999755859375,18675.0,153.75999450683594,18676.0,-0.18752260628267817,0.384598304610981,0.12495482187575233,-0.11466237209002768,0.38822672030754535,2,1,2,3377.0
688,863436.0,08160H10,BENCHMARK ELECTRONICS INC,0000863436-20-000009,QTR1\0000863436-20-000009,1759.874,745.042,363.956,23.425,2268.095,2.0,2019-03-18,MALE,NYS,AZ,85281,36,28.06999969482422,36917.0,18.1200008392334,36917.0,21.600000381469727,36416.0,20.149999618530273,36461.0,26.84000015258789,36475.0,-0.35447092852749423,0.192052945974563,-0.23049516863897526,-0.2821517692340517,-0.043819008037364736,2,1,2,654.0
689,76267.0,70014A10,PARK AEROSPACE CORP,0001437749-20-010729,QTR2\0001437749-20-010729,171.786,30.111,122.355,9.552,60.014,3.0,1996-11-01,MALE,NYS,NY,11590,36,16.520000457763672,20519.0,10.739999771118164,20519.0,11.140000343322754,20381.0,10.920000076293945,20381.0,13.420000076293945,20381.0,-0.34987896649416633,0.037244001930080574,-0.32566585746748905,-0.3389830645457381,-0.18765134961076002,2,1,31,8826.0
690,785786.0,72913210,PLEXUS CORP,0000785786-20-000102,QTR4\0000785786-20-000102,2000.883,1135.307,226.254,108.616,3164.434,1.0,2016-09-30,MALE,NAS,WI,54956,36,74.44000244140625,29355.0,50.47999954223633,29355.0,70.55999755859375,29186.0,70.62999725341797,29246.0,77.6500015258789,28823.0,-0.3218699907758532,0.39778126383611795,-0.052122578661473816,-0.05118222814389669,0.043121963718356054,1,1,47,1553.0
691,897723.0,80105610,SANMINA CORP,0000897723-20-000034,QTR4\0000897723-20-000034,3905.513,2262.94,454.741,141.515,8233.859,1.0,2018-10-01,MALE,NAS,CA,95134,36,30.309999465942383,70645.0,25.280000686645508,70645.0,25.040000915527344,67764.0,27.049999237060547,67764.0,31.670000076293945,65066.0,-0.16595179372895727,-0.009493661574342721,-0.17386996513598213,-0.10755527173614478,0.044869700901173475,1,1,4,822.0
692,898293.0,46631310,JABIL INC,0001193125-20-274411,QTR4\0001193125-20-274411,12970.475,11069.717,1177.431,287.111,25282.32,1.0,2013-03-01,MALE,NYS,FL,33716,36,38.02000045776367,152090.0,23.6299991607666,152090.0,32.08000183105469,150574.0,34.2599983215332,150574.0,42.290000915527344,149550.0,-0.3784850374471428,0.3575964016248383,-0.15623352328224496,-0.09889537324986217,0.11230932157686861,2,1,9,2862.0
693,1125376.0,29358P10,"ENSIGN GROUP, INC",0001125376-20-000018,QTR1\0001125376-20-000018,2361.909,1705.765,76.929,110.534,2036.524,1.0,2006-04-01,MALE,NAS,CA,92675,11,51.70000076293945,53531.0,35.189998626708984,53531.0,41.849998474121094,53755.0,57.060001373291016,54135.0,72.91000366210938,54242.0,-0.31934239637507844,0.1892583150701578,-0.19052228517333444,0.10367505863160097,0.4102515006996686,1,1,4,5388.0
694,1128928.0,34349810,FLOWERS FOODS INC,0001564590-20-005163,QTR1\0001564590-20-005163,3177.776,1914.346,18.056,164.538,4123.974,1.0,2019-05-23,MALE,NYS,GA,31757,2,22.209999084472656,211514.0,17.739999771118164,211575.0,22.360000610351562,211574.0,24.329999923706055,211603.0,22.600000381469727,211603.0,-0.20126067076155513,0.26042846103950074,0.006753783523736143,0.09545254059535387,0.017559716932619148,2,1,10,588.0
695,785956.0,46603210,J&J SNACK FOODS CORP,0001437749-20-024447,QTR4\0001437749-20-024447,1019.339,185.588,243.486,94.819,1186.487,2.0,1971-01-01,MALE,NAS,NJ,8109,2,174.5800018310547,18919.0,118.6500015258789,18919.0,127.12999725341797,18888.0,130.38999938964844,18915.0,154.14999389648438,18954.0,-0.3203688837126981,0.07147067525059812,-0.2717951889103269,-0.25312178931106893,-0.11702375827868834,1,1,29,18262.0
696,1135185.0,04916420,ATLAS AIR WORLDWIDE HOLDINGS INC,0001564590-20-006046,QTR1\0001564590-20-006046,5385.641,3593.462,114.309,-293.113,2739.189,1.0,2006-06-22,MALE,NAS,NY,10577,40,33.220001220703125,25957.0,22.75,25957.0,43.029998779296875,26136.0,60.900001525878906,26139.0,54.61000061035156,27517.0,-0.3151716085482287,0.8914285177712912,0.2953039493713214,0.8332329707418932,0.6438891813260356,1,1,31,5306.0
697,1525221.0,11040G10,ERA GROUP INC.,0001525221-20-000006,QTR1\0001525221-20-000006,1945.261,1369.26,199.121,-697.186,1242.986,1.0,2014-07-31,MALE,NYS,TX,77042,40,11.289999961853027,22463.0,5.010000228881836,22463.0,13.930000305175781,31423.0,21.25,30280.0,26.25,29711.0,-0.5562444423552022,1.7804390556454661,0.2338352836353288,0.8821966405491677,1.3250664383254425,2,1,43,2345.0
698,1142596.0,67070410,NUVASIVE INC,0001564590-20-005596,QTR1\0001564590-20-005596,1885.29,970.083,213.034,65.234,1168.07,1.0,2018-11-05,MALE,NAS,CA,92121,12,78.97000122070312,52149.0,50.88999938964844,52149.0,55.65999984741211,51251.0,48.56999969482422,51273.0,56.5099983215332,51284.0,-0.35557808531087004,0.09373158803247972,-0.2951753958841267,-0.3849563258954225,-0.28441183426601885,1,1,4,787.0
699,1158895.0,52555820,LEMAITRE VASCULAR INC,0001437749-20-004836,QTR1\0001437749-20-004836,188.341,40.2,32.681,17.934,117.232,1.0,1992-06-01,MALE,NAS,MA,1803,12,30.739999771118164,20179.0,22.860000610351562,20179.0,26.399999618530273,20182.0,32.529998779296875,20289.0,39.540000915527344,20342.0,-0.2563435009576764,0.15485559552328768,-0.14118413093371418,0.0582302869715864,0.2862719977206129,1,1,19,10440.0
700,1192448.0,37732210,GLAUKOS Corp,0001558370-20-001862,QTR1\0001558370-20-001862,818.4,145.128,173.983,15.424,236.984,1.0,2002-03-01,MALE,NYS,CA,92672,12,65.5,43323.0,32.869998931884766,43323.0,38.41999816894531,44230.0,49.52000045776367,44675.0,74.79000091552734,44961.0,-0.4981679552384005,0.16884695519953002,-0.4134351424588502,-0.24396945866009662,0.14183207504621897,2,1,4,6880.0
701,1237831.0,37957720,GLOBUS MEDICAL INC,0001237831-20-000010,QTR1\0001237831-20-000010,1532.077,129.625,311.487,155.21,785.368,1.0,2017-08-29,MALE,NYS,PA,19403,12,56.45000076293945,76973.0,40.439998626708984,77395.0,47.709999084472656,74893.0,49.52000045776367,75327.0,64.91999816894531,76242.0,-0.2836138515473919,0.179772519897222,-0.15482730842060116,-0.12276351127572463,0.1500442389996668,2,1,36,1220.0
702,1321732.0,70975L10,Penumbra Inc,0001321732-20-000047,QTR1\0001321732-20-000047,665.901,180.288,189.389,48.458,547.405,1.0,2004-01-01,MALE,NYS,CA,94502,12,191.13999938964844,34914.0,146.9600067138672,35052.0,178.82000732421875,35940.0,194.3800048828125,36107.0,176.91000366210938,36311.0,-0.2311394413354482,0.21679367960552254,-0.0644553317190023,0.016950954815894655,-0.0744480264360078,2,1,4,6209.0
703,856982.0,58988910,MERIT MEDICAL SYSTEMS INC,0000856982-20-000011,QTR1\0000856982-20-000011,1757.321,807.377,44.32,5.451,994.852,1.0,1987-07-01,MALE,NAS,UT,84095,12,40.8849983215332,55338.0,33.0,55217.0,45.650001525878906,55481.0,43.5,55538.0,54.7599983215332,55547.0,-0.19285798325153294,0.3833333795720881,0.11654649382328784,0.06395993116843385,0.3393665297692418,1,1,44,12237.0
704,883984.0,44930G10,ICU MEDICAL INC/DE,0000883984-20-000014,QTR1\0000883984-20-000014,1692.382,315.138,292.637,101.035,1266.208,1.0,2014-02-13,MALE,NAS,CA,92673,12,215.33999633789062,20775.0,189.5800018310547,20810.0,184.30999755859375,20936.0,182.75999450683594,20968.0,213.86000061035156,20981.0,-0.11962475594369312,-0.027798313226926392,-0.14409770273520212,-0.15129563659847617,-0.006872832510021951,1,1,4,2513.0
705,884624.0,68752M10,Orthofix Medical Inc.,0001564590-20-006037,QTR1\0001564590-20-006037,495.62,167.989,70.403,-28.462,459.955,1.0,2013-03-13,MALE,NAS,TX,75056,12,45.36000061035156,19179.0,26.610000610351562,19179.0,32.0,19209.0,31.139999389648438,19267.0,43.13999938964844,19334.0,-0.41335978279773394,0.20255540270644234,-0.29453263735853413,-0.3134920861852456,-0.048941825194695886,1,1,43,2850.0
706,96943.0,87936910,TELEFLEX INC,0000096943-20-000017,QTR1\0000096943-20-000017,6309.82,3330.5,301.083,461.466,2595.362,1.0,2018-01-01,MALE,NYS,PA,19087,12,384.3599853515625,46296.0,280.8599853515625,46364.0,363.9800109863281,46425.0,340.4200134277344,46516.0,407.55999755859375,46567.0,-0.2692788113864966,0.2959482659330104,-0.05302314273582206,-0.11431983972951179,0.060360113152285864,2,1,36,1095.0
707,1757898.0,G8473T10,STERIS plc,0001757898-20-000012,QTR2\0001757898-20-000012,5425.582,2018.858,319.581,407.605,3030.895,1.0,2007-10-01,MALE,NYS,,0,12,168.27999877929688,84783.0,117.81999969482422,84813.0,153.44000244140625,84951.0,176.19000244140625,85053.0,186.2899932861328,85324.0,-0.29985737729088124,0.3023256054901077,-0.08818633495091491,0.0470050137835069,0.10702397573972212,2,1,-1,4840.0
708,313143.0,40502410,HAEMONETICS CORP,0000313143-20-000028,QTR2\0000313143-20-000028,1267.11,680.001,137.311,76.526,988.479,1.0,2016-05-16,MALE,NYS,MA,2110,12,119.45999908447266,50683.0,98.06999969482422,50298.0,89.55999755859375,50387.0,87.25,50699.0,118.91999816894531,50777.0,-0.17905574714196276,-0.08677477478038165,-0.25029299979096764,-0.26962999607673105,-0.004520349235441546,2,1,19,1690.0
709,815094.0,00365410,ABIOMED INC,0001564590-20-026547,QTR2\0001564590-20-026547,1216.462,150.996,443.116,203.009,840.883,1.0,2004-04-01,MALE,NAS,MA,1923,12,168.0800018310547,45063.0,146.88999938964844,45063.0,241.55999755859375,45045.0,277.05999755859375,45190.0,323.9200134277344,45190.0,-0.1260709317620388,0.6444958714842016,0.43717274468736234,0.648381690506406,0.927177593401754,1,1,19,6118.0
710,1180145.0,14161910,Cardiovascular Systems Inc,0001180145-20-000042,QTR3\0001180145-20-000042,218.577,70.633,122.672,-0.255,248.017,1.0,2016-08-15,MALE,NAS,MN,55112,12,42.58000183105469,35248.0,32.93000030517578,35248.0,31.549999237060547,39676.0,39.349998474121094,40127.0,43.77000045776367,40125.0,-0.2266322477901096,-0.04190710766250228,-0.25904185344467684,-0.07585728553393038,0.0279473596884885,1,1,23,1599.0
711,1275187.0,03475V10,ANGIODYNAMICS INC,0001275187-20-000024,QTR3\0001275187-20-000024,594.214,139.342,54.435,-166.787,264.157,1.0,2016-04-04,MALE,NAS,NY,12110,12,12.65999984741211,37626.0,9.59000015258789,38065.0,10.170000076293945,38079.0,12.0600004196167,37873.0,14.630000114440918,37953.0,-0.2424960293701561,0.06047965740120869,-0.1966824487464079,-0.04739332030229518,0.15560823781775207,1,1,31,1732.0
712,10795.0,07588710,BECTON DICKINSON & CO,0000010795-20-000055,QTR4\0000010795-20-000055,51765.0,30684.0,620.0,1233.0,17290.0,4.0,2020-01-28,MALE,NYS,NJ,7417,12,253.4600067138672,270460.0,203.60000610351562,271173.0,239.27000427246094,289780.0,232.67999267578125,289869.0,246.67999267578125,290031.0,-0.19671742795556252,0.1751964494087969,-0.055985173461411,-0.08198537634201455,-0.02674983768046666,2,1,29,338.0
713,1158324.0,19239V30,"COGENT COMMUNICATIONS HOLDINGS, INC.",0001104659-20-026777,QTR1\0001104659-20-026777,932.124,1135.803,399.422,37.52,531.245,6.0,,MALE,NAS,DC,20037,32,76.68000030517578,46851.0,69.66999816894531,47210.0,77.36000061035156,47279.0,60.04999923706055,47284.0,58.849998474121094,47251.0,-0.09141891116760083,0.11037753184316847,0.008868026897097994,-0.21687533909663712,-0.2325248012531788,1,1,7,
714,1304421.0,20903410,"Consolidated Communications Holdings, Inc.",0001558370-20-001763,QTR1\0001558370-20-001763,3390.277,3043.026,12.395,-20.383,1336.542,1.0,2015-01-01,MALE,NAS,IL,61938,32,6.96999979019165,71961.0,4.380000114440918,71953.0,6.769999980926514,73058.0,5.690000057220459,73058.0,4.860000133514404,79411.0,-0.3715925041196474,0.5456620557167875,-0.028694378089735555,-0.1836441565998951,-0.3027259282914883,1,1,14,2191.0
715,20520.0,35906A30,FRONTIER COMMUNICATIONS CORP,0001140361-20-007583,QTR1\0001140361-20-007583,17488.0,21882.0,760.0,-5911.0,8107.0,1.0,2015-04-03,MALE,OTH,CT,6851,32,,,,,,,,,,,,,,,,3,1,6,2099.0
716,716133.0,17187150,CINCINNATI BELL INC,0001564590-20-006066,QTR1\0001564590-20-006066,2653.8,2793.8,11.6,-66.6,1536.7,1.0,2017-06-01,MALE,NYS,OH,45202,32,12.609999656677246,50421.0,14.5600004196167,50530.0,14.850000381469727,50564.0,15.0,50681.0,15.239999771118164,50681.0,0.1546392399707076,0.019917579223576818,0.1776368585074747,0.1895321497536442,0.20856464599888236,2,1,32,1309.0
717,1282266.0,97382A30,"WINDSTREAM HOLDINGS, INC.",0001282266-20-000022,QTR2\0001282266-20-000022,9888.5,11962.9,199.6,-3157.8,5115.4,1.0,2014-12-11,MALE,OTH,AR,72212,32,,,,,,,,,,,,,,,,3,1,1,2212.0
718,1158449.0,00751Y10,ADVANCE AUTO PARTS INC,0001158449-20-000035,QTR1\0001158449-20-000035,11248.525,7699.444,418.665,486.896,9709.003,1.0,2016-04-11,MALE,NYS,NC,27604,42,142.47999572753906,69259.0,90.37000274658203,69259.0,142.4499969482422,69101.0,153.5,69139.0,157.66000366210938,67855.0,-0.36573550353416395,0.5762973621645698,-0.00021054730626354675,0.07734422096372193,0.10654132783382912,2,1,26,1725.0
719,898173.0,67103H10,O REILLY AUTOMOTIVE INC,0000898173-20-000007,QTR1\0000898173-20-000007,10717.16,10319.82,40.406,1391.042,10149.985,1.0,2018-05-08,MALE,NAS,MO,65802,42,395.17999267578125,75619.0,298.9200134277344,74252.0,421.6700134277344,74098.0,461.0799865722656,73272.0,451.79998779296875,72448.0,-0.24358515368216466,0.41064497017920654,0.06703279832713195,0.1667594390350397,0.14327647190286888,1,1,24,968.0
720,866787.0,05333210,AUTOZONE INC,0001558370-20-011748,QTR4\0001558370-20-011748,9895.913,11609.764,244.258,1617.221,11863.743,1.0,2005-03-14,MALE,NYS,TN,38103,42,1082.52001953125,23593.0,844.4299926757812,23593.0,1128.1199951171875,23359.0,1177.6400146484375,23376.0,1175.8699951171875,23176.0,-0.21994053002231392,0.3359544366045854,0.04212390973211108,0.08786904020340992,0.08623394847363623,2,1,42,5771.0
721,1159036.0,40637H10,"HALOZYME THERAPEUTICS, INC.",0001159036-20-000013,QTR1\0001159036-20-000013,565.874,474.109,421.262,-72.24,195.992,1.0,2014-01-06,MALE,NAS,CA,92121,13,21.489999771118164,138226.0,16.950000762939453,138069.0,26.809999465942383,136671.0,26.280000686645508,135369.0,42.59000015258789,135183.0,-0.21126100774930284,0.5817108117517876,0.24755699169313716,0.22289441445062014,0.981852052405669,1,1,4,2551.0
722,1235010.0,60877T10,MOMENTA PHARMACEUTICALS INC,0001235010-20-000003,QTR1\0001235010-20-000003,618.365,163.905,521.644,-290.055,23.868,1.0,2006-09-12,MALE,NAS,MA,2142,13,,,,,,,,,,,,,,,,1,1,19,5224.0
723,1326732.0,98401F10,Xencor Inc,0001558370-20-001256,QTR1\0001558370-20-001256,670.25,77.049,529.782,26.875,156.7,1.0,2005-02-01,MALE,NAS,CA,91016,13,36.11000061035156,56944.0,28.770000457763672,56963.0,32.38999938964844,57214.0,38.790000915527344,57375.0,44.58000183105469,57455.0,-0.20326779364505884,0.12582547355879162,-0.1030185864809075,0.07421767543275844,0.23456109325777888,1,1,4,5812.0
724,1347178.0,92165910,Vanda Pharmaceuticals Inc.,0001347178-20-000003,QTR1\0001347178-20-000003,483.748,72.803,312.129,115.553,227.188,1.0,2003-05-01,MALE,NAS,DC,20037,13,13.420000076293945,53649.0,9.25,53649.0,11.4399995803833,54628.0,9.65999984741211,54690.0,13.289999961853027,54692.0,-0.3107302572717666,0.23675671139278928,-0.14754101972087616,-0.28017885301832235,-0.009687042749765668,1,1,7,6454.0
725,1367644.0,29089Q10,Emergent BioSolutions Inc.,0001367644-20-000010,QTR1\0001367644-20-000010,2327.3,1238.8,168.0,54.5,1106.0,2.0,2019-04-01,MALE,NYS,MD,20879,13,64.58000183105469,51624.0,54.720001220703125,52000.0,79.08000183105469,52428.0,103.33000183105469,52925.0,92.69999694824219,52999.0,-0.15267885306268555,0.4451754398195269,0.22452771119351939,0.6000309523275087,0.4354288374093138,2,1,20,640.0
726,1512762.0,19249H10,"Coherus BioSciences, Inc.",0001564590-20-007416,QTR1\0001564590-20-007416,408.927,303.713,177.668,89.833,356.071,1.0,2010-09-01,MALE,NAS,CA,94065,13,22.5,70624.0,15.9399995803833,70624.0,17.860000610351562,71470.0,18.34000015258789,72024.0,17.56999969482422,72048.0,-0.29155557420518663,0.12045176163813252,-0.20622219509548612,-0.18488888210720486,-0.21911112467447916,1,1,4,3774.0
727,1551152.0,00287Y10,AbbVie Inc.,0001551152-20-000007,QTR1\0001551152-20-000007,89115.0,97287.0,39924.0,7882.0,33266.0,1.0,2013-01-01,MALE,NYS,IL,60064,13,94.2300033569336,1478821.0,67.91000366210938,1479157.0,98.18000030517578,1762342.0,87.58999633789062,1764833.0,105.2699966430664,1765474.0,-0.2793165526602685,0.4457369313905023,0.04191867566087209,-0.07046595333220251,0.11716006465917707,2,1,14,2921.0
728,1590877.0,75901B10,REGENXBIO Inc.,0001564590-20-006826,QTR1\0001564590-20-006826,497.908,47.711,296.21,-94.733,35.233,1.0,2009-03-01,MALE,NAS,MD,20850,13,53.720001220703125,36992.0,32.16999816894531,37139.0,36.83000183105469,37291.0,27.520000457763672,37404.0,46.75,37408.0,-0.4011541802320858,0.14485557747428843,-0.314408023191541,-0.4877140760905688,-0.12974685521818194,1,1,20,4323.0
729,318154.0,03116210,AMGEN INC,0000318154-20-000017,QTR1\0000318154-20-000017,59707.0,50034.0,8911.0,7842.0,23362.0,1.0,2012-05-23,MALE,NAS,CA,91320,13,222.13999938964844,589807.0,193.13999938964844,587763.0,235.86000061035156,586400.0,254.16000366210938,583500.0,227.1699981689453,582169.0,-0.130548303230757,0.22118671096461,0.061762857920231305,0.14414335266246087,0.02264337261689607,1,1,4,3144.0
730,730272.0,75991610,REPLIGEN CORP,0001193125-20-050136,QTR1\0001193125-20-050136,1400.113,340.345,537.407,21.411,270.245,1.0,2015-05-21,MALE,NAS,MA,2453,13,101.12000274658203,52084.0,89.04000091552734,52084.0,123.61000061035156,52495.0,147.5399932861328,52607.0,189.13999938964844,52619.0,-0.1194620401794145,0.38825246338014907,0.22240899182065854,0.45905843827837345,0.870450892526717,1,1,19,2051.0
731,791908.0,98419J20,XOMA Corp,0001558370-20-002286,QTR1\0001558370-20-002286,95.724,51.736,56.688,-1.982,18.37,1.0,2016-12-21,MALE,NAS,CA,94608,13,28.709999084472656,9759.0,17.25,9762.0,19.760000228881836,11018.0,18.84000015258789,11022.0,44.540000915527344,11022.0,-0.3991640351765324,0.14550725964532382,-0.31173804043871545,-0.34378262788670017,0.5513759085982031,1,1,4,1471.0
732,799698.0,23282860,CYTRX CORP,0001493152-20-004848,QTR1\0001493152-20-004848,17.255,2.05,16.13,-7.163,0.0,1.0,2002-07-01,MALE,OTH,CA,90049,13,,,,,,,,,,,,,,,,3,1,4,6758.0
733,831547.0,84763A10,SPECTRUM PHARMACEUTICALS INC,0000831547-20-000009,QTR1\0000831547-20-000009,263.433,73.04,223.873,-112.689,0.0,1.0,2017-12-17,MALE,NAS,NV,89052,13,3.059999942779541,113300.0,2.309999942779541,113690.0,3.380000114440918,117824.0,4.079999923706055,145931.0,3.5999999046325684,145922.0,-0.24509804379889627,0.4632035489896522,0.10457522145268598,0.3333333333333333,0.17647057906887414,1,1,30,1110.0
734,835887.0,74318710,PROGENICS PHARMACEUTICALS INC,0001437749-20-005145,QTR1\0001437749-20-005145,119.47,72.917,42.049,-68.552,34.986,1.0,2011-03-01,MALE,NAS,NY,10007,13,,,,,,,,,,,,,,,,1,1,31,3593.0
735,875045.0,09062X10,BIOGEN INC.,0000875045-20-000005,QTR1\0000875045-20-000005,27234.3,13895.2,4475.9,5888.5,14377.9,1.0,2017-01-06,MALE,NAS,MA,2142,13,336.6400146484375,174064.0,284.9800109863281,174064.0,267.54998779296875,158313.0,283.67999267578125,153882.0,243.5800018310547,153882.0,-0.15345770382068022,-0.06116226584816708,-0.20523414879131757,-0.15731945005992193,-0.27643776368821743,1,1,19,1455.0
736,879169.0,45337C10,INCYTE CORP,0001558370-20-000774,QTR1\0001558370-20-000774,3426.75,828.344,2117.554,446.906,2158.759,1.0,2014-01-13,MALE,NAS,DE,19803,13,82.7699966430664,216776.0,69.58999633789062,216776.0,103.97000122070312,218069.0,89.73999786376953,218903.0,86.86000061035156,218996.0,-0.15923644846830934,0.49403659566070623,0.2561315142860119,0.08420927272427282,0.0494140888385281,1,1,8,2544.0
737,882095.0,37555810,GILEAD SCIENCES INC,0000882095-20-000006,QTR1\0000882095-20-000006,61627.0,38977.0,24671.0,5386.0,22449.0,1.0,2019-03-01,MALE,NAS,CA,94404,13,67.0,1263637.0,69.66000366210938,1260471.0,76.94000244140625,1254000.0,63.189998626708984,1253000.0,56.650001525878906,1253528.0,0.039701547195662316,0.1045075853657575,0.14835824539412312,-0.056865692138671875,-0.15447758916598647,1,1,4,671.0
738,882104.0,69329Y10,"PDL BIOPHARMA, INC.",0000882104-20-000032,QTR1\0000882104-20-000032,716.119,122.841,193.451,-70.411,85.799,1.0,2018-12-31,MALE,NAS,NV,89451,13,3.4700000286102295,117285.0,2.8299999237060547,123592.0,2.9100000858306885,113945.0,3.1500000953674316,114227.0,2.4700000286102295,114227.0,-0.18443806905687588,0.02826860928669877,-0.1613832674819391,-0.09221900017417611,-0.28818443566425855,1,1,30,731.0
739,898437.0,03525510,"Anika Therapeutics, Inc.",0001171843-20-001536,QTR1\0001171843-20-001536,330.71,42.332,184.943,27.193,114.61,1.0,2018-03-09,MALE,NAS,MA,1730,13,42.0,14308.0,28.989999771118164,14168.0,37.72999954223633,14204.0,35.38999938964844,14208.0,44.790000915527344,14215.0,-0.30976191021147226,0.3014832645782065,-0.10166667756580171,-0.15738096691313244,0.06642859322684151,1,1,19,1028.0
740,899866.0,01535110,"ALEXION PHARMACEUTICALS, INC.",0000899866-20-000012,QTR1\0000899866-20-000012,17544.6,6272.8,2787.3,2404.3,4991.1,1.0,2017-03-27,MALE,NAS,MA,2210,13,102.54000091552734,221401.0,84.47000122070312,222100.0,112.23999786376953,219100.0,114.43000030517578,219000.0,156.22999572753906,218845.0,-0.17622390806988894,0.3287557267876555,0.09459719974288926,0.11595474237847377,0.523600490858603,1,1,19,1375.0
741,939767.0,30161Q10,"EXELIXIS, INC.",0000939767-20-000035,QTR1\0000939767-20-000035,1885.67,199.7,852.243,321.012,967.775,1.0,2010-07-01,MALE,NAS,CA,94502,13,21.479999542236328,305393.0,15.770000457763672,305495.0,23.739999771118164,308886.0,24.450000762939453,309402.0,20.209999084472656,310244.0,-0.26582864088265135,0.5053899227650821,0.10521416559800087,0.13826821620099122,-0.05912478979650152,1,1,4,3836.0
742,842023.0,09073M10,BIO-TECHNE Corp,0001437749-20-018754,QTR3\0001437749-20-018754,1884.41,718.821,166.033,96.072,714.006,1.0,2013-04-01,MALE,NAS,MN,55413,13,208.8699951171875,38352.0,172.49000549316406,38352.0,264.07000732421875,38453.0,247.72999572753906,38601.0,316.989990234375,38609.0,-0.17417527875946123,0.5309293229437811,0.26427928135901485,0.1860487457212271,0.517642541507823,1,1,23,2831.0
743,1177648.0,29251M10,ENANTA PHARMACEUTICALS INC,0001564590-20-055233,QTR4\0001564590-20-055233,489.829,25.709,335.236,46.383,205.197,1.0,2003-07-01,MALE,NAS,MA,2472,13,53.31999969482422,19924.0,46.630001068115234,19924.0,50.209999084472656,20070.0,45.779998779296875,20077.0,41.540000915527344,20079.0,-0.12546884217927676,0.07677456432239631,-0.05832709355122991,-0.14141037056793632,-0.2209302109287214,1,1,19,6393.0
744,879407.0,04280A10,"ARROWHEAD PHARMACEUTICALS, INC.",0001564590-20-054893,QTR4\0001564590-20-054893,349.845,105.809,258.705,67.975,168.796,1.0,2007-12-01,MALE,NAS,CA,91105,13,39.7400016784668,101654.0,29.219999313354492,101654.0,43.189998626708984,102251.0,43.060001373291016,102376.0,77.43000030517578,102757.0,-0.26472073278277164,0.4780971814386644,0.08681421244407182,0.08354301848515441,0.9484146209065559,1,1,4,4779.0
745,1159167.0,46272610,IROBOT CORP,0001159167-20-000007,QTR1\0001159167-20-000007,920.753,268.684,256.424,85.3,1214.01,1.0,1997-06-01,MALE,NAS,MA,1730,48,52.060001373291016,28352.0,45.15999984741211,28389.0,83.9000015258789,27998.0,75.9000015258789,28120.0,83.45999908447266,28127.0,-0.1325394034549315,0.8578388354597568,0.6116019844925159,0.4579331449041955,0.6031501514191502,1,1,19,8614.0
